Image,MLS#,Address,City,Status,Status Timestamp,Prop Type,Acres,SQFT Total,SQFTAbvGr,Rooms,Beds,Baths,Garage/Park,Built,DOM,Association Amenities,Assessed Value,Driveway Type,Price,Property Tax,Zoning,Handicap Features,Energy Features,HOA Fee Amount,HOA YN,HOA Fee Frequency,Bank Owned or Controlled Property YN,High School,Elementary School,Nearby Amenities,Swimming Pool YN,Direct Waterfront YN,Waterfront Description,Price Change Timestamp,Cooling,Heat Type,Heat Fuel Type,Intermediate School,Exterior Features,Middle Jr High School,Pool Description,Estimated Annual Heat Co,Photo
https://smartmls-assets.cdn-connectmls.com/pics/EAD940872999C217E053D501100A9260/HD_1665604739080_170498876_1.JPEG,170498876,000  Harness Way.,Granby,ACTV,03/16/2024,,0.69,2855,2855,7,4,2/1,"2 Car Garage, Attached Garage",2022,668,,0,"Private, Paved, Asphalt",685000,0,res,,,,No,,No,Granby Memorial,Per Board of Ed,"Golf Course, Health Club, Library, Medical Facilities, Park, Playground/Tot Lot, Stables/Riding, Tennis Courts",No,No,Not Applicable,03/16/2024,Central Air,Hot Air,Propane,,"Gutters, Patio, Porch, Underground Utilities",Granby,,,
https://smartmls-assets.cdn-connectmls.com/pics/0FCCB9AC4EFBBD71E063D501100A186D/HD_1706229100899_170502721_1.JPEG,170502721,9  Laurelwood (known As Lot 14) Ln.,Vernon,ACTV,03/11/2024,,1.31,2600,2600,7,4,2/1,"2 Car Garage, Attached Garage",2024,142,,15810,Private,675000,627,R-40,,"Programmable Thermostat, Thermopane Windows",,No,,No,Rockville,Center Road,,No,No,Walk to Water,01/25/2024,Central Air,Hot Air,Propane,,"Deck, Gutters, Underground Utilities",,,,
https://smartmls-assets.cdn-connectmls.com/pics/155ACB1BE039B311E0631401100ACF3F/HD_1712335767136_IMG_9570.JPEG,24007819,395  Hawthorne Ave.,Derby,NEW,04/04/2024,,0.71,5129,5129,13,6,5/0,"4 Car Garage, Attached Garage",1962,5,,570220,,399900,22010,OS,,Thermopane Windows,,No,,Yes,Per Board of Ed,Per Board of Ed,,No,No,Not Applicable,,Central Air,Hot Air,Natural Gas,,Deck,,,,
https://smartmls-assets.cdn-connectmls.com/pics/154D20438841C8BCE0631401100A45C6/HD_1712320865619_171_Kimberly__28_of_34_.JPEG,24008400,171  Kimberly Ln.,Woodbury,NEW,04/05/2024,,4,2494,1346,9,5,2/1,"0 Car Garage, 6 Total Spaces, None, Driveway",1985,5,,212530,"Private, Unpaved",499900,6176,OS60,,Thermopane Windows,,No,,No,Nonnewaug,Per Board of Ed,"Basketball Court, Golf Course, Park, Private School(s)",No,No,Not Applicable,,None,Baseboard,Electric,,"Sidewalk, Shed, Deck, Patio",Woodbury,,,
https://smartmls-assets.cdn-connectmls.com/pics/159998B4DD99EED1E063D501100A7325/HD_1712602366486_IMG_1825.JPEG,24008977,7  silver St.,Milford,NEW,04/08/2024,,0.2,608,608,4,2,1/1,"1 Car Garage, 1 Total Spaces, Attached Garage, Paved",1925,1,,183800,,419000,4994,residential,,,,No,,No,Per Board of Ed,Per Board of Ed,,No,No,"Walk to Water, Beach Rights, Access",,Central Air,Gas on Gas,,Per Board of Ed,"Deck, Gutters, Lighting",Per Board of Ed,,,
https://smartmls-assets.cdn-connectmls.com/pics/E182D1830AC9364DE053D501100AE894/HD_1655324238961_170500566_1.JPEG,170500566,43  Belden St.,Canaan,ACTV,06/15/2022,,72.86,1600,1600,6,4,2/0,"0 Car Garage, Off Street Parking, Other",1900,663,None,447800,Gravel,1575000,9404,FARM,,Generator,,No,,No,Housatonic,Lee H. Kellogg,Golf Course,No,Yes,"Direct Waterfront, River",04/22/2023,None,"Baseboard, Hot Water, Wall Unit, Zoned",Propane,,"Balcony, Deck",,,,
https://smartmls-assets.cdn-connectmls.com/pics/12DA2ACB7178EFD8E063D501100A8A78/HD_1709582927059_340_New_London_Tpk_6.JPEG,24001370,340  New London Tpke.,Stonington,ACTV,04/03/2024,,37.59,5390,5390,10,4,5/2,"3 Car Garage, Attached Garage, Under House Garage",1988,10,,1520400,,2375000,9999,Gb-130,,,,No,,No,Stonington,Per Board of Ed,"Golf Course, Park, Private School(s), Stables/Riding",No,No,,,Central Air,Hot Air,Oil,,"Breezeway, Barn, Lighting, Stable, Stone Wall, Paddock, Patio",,,,
https://smartmls-assets.cdn-connectmls.com/pics/1532BA89207973C4E0631401100A71AD/HD_1712161816606_exterior1.JPEG,24007856,161  Mansfield Ave.,Waterbury,NEW,04/03/2024,,0.11,1440,1080,6,3,1/0,"0 Car Garage, 2 Total Spaces, None, Paved",1943,6,,69993,,259900,3793,RL,,"Storm Doors, Thermopane Windows",,No,,No,Per Board of Ed,Per Board of Ed,Shopping/Mall,No,No,Not Applicable,,None,"Baseboard, Hot Water",Natural Gas,,"Porch-Enclosed, Porch",,,,
https://smartmls-assets.cdn-connectmls.com/pics/E28307AEA87D4769E053D501100AE051/HD_1656436385491_170504263_1.JPEG,170504263,202  North St.,Roxbury,ACTV,01/31/2024,,8.64,1815,1815,8,3,3/0,"1 Car Garage, Detached Garage",2022,648,,9999999,"Circular, Paved",1479000,999999,Res,,"Home Energy Rating, Storm Doors",,No,,No,Per Board of Ed,Per Board of Ed,"Golf Course, Library, Park, Private School(s), Shopping/Mall, Tennis Courts",No,No,"Brook, Not Applicable",,Central Air,Radiant,Propane,Per Board of Ed,"Deck, French Doors, Hot Tub",Per Board of Ed,,,
https://smartmls-assets.cdn-connectmls.com/pics/E5494459FC0D3B36E0531401100A18D9/HD_1659486534553_170506779_1.JPEG,170506779,48  Weatherstone,Avon,ACTV,04/03/2024,,0.93,4155,4155,9,4,3/1,"3 Car Garage, Attached Garage",2024,641,,0,"Private, Paved, Asphalt",1295000,0,R40,,"Programmable Thermostat, Thermopane Windows",160,Yes,Annually,No,Avon,Roaring Brook,"Golf Course, Medical Facilities, Park, Private School(s), Public Pool, Shopping/Mall, Stables/Riding, Tennis Courts",No,No,Not Applicable,08/24/2023,Central Air,Hot Air,Natural Gas,Thompson,Underground Utilities,Avon,,,
https://smartmls-assets.cdn-connectmls.com/pics/0FCCB9AC4EFBBD71E063D501100A186D/HD_1706229127882_170502731_1.JPEG,170502731,5  Laurelwood (known As Lot 16) Ln.,Vernon,ACTV,01/25/2024,,1.18,2674,2674,8,4,2/1,"2 Car Garage, Attached Garage",2024,145,,3430,Private,675000,136,R-40,,"Programmable Thermostat, Thermopane Windows",,No,,No,Rockville,Center Road,,No,No,Walk to Water,01/25/2024,Central Air,Hot Air,Propane,,"Deck, Gutters, Underground Utilities",,,,
https://smartmls-assets.cdn-connectmls.com/pics/E07843EAF6A4648EE053D501100AFB61/HD_1654194478633_170492091_1.JPEG,170492091,16  Windrose Way.,Greenwich,ACTV,03/07/2024,,2,8914,8914,16,8,10/1,"3 Car Garage, Attached Garage",1985,681,,7620340,Private,15750000,86796,RA-2,,,14530,Yes,Annually,No,Greenwich,Julian Curtiss,,Yes,Yes,"Direct Waterfront, Dock or Mooring",03/07/2024,Central Air,Other,Natural Gas,,"French Doors, Garden Area, Terrace",Central,In Ground Pool,,
https://smartmls-assets.cdn-connectmls.com/pics/DFF0486D2F8A3966E053D501100AA2B4/HD_1653602454935_170494847_1.JPEG,170494847,27  Narrow Rocks Rd.,Westport,ACTV,05/26/2022,,1.86,6500,6500,14,6,6/2,"3 Car Garage, Attached Garage",2022,683,None,592600,"Paved, Asphalt",4895000,0,AA,"Lever Door Handles, Lever Faucets","Programmable Thermostat, Ridge Vents, Storm Doors, Storm Windows, Thermopane Windows",,No,,No,Staples,Greens Farms,"Basketball Court, Golf Course, Park, Playground/Tot Lot, Private Rec Facilities, Public Pool, Public Rec Facilities, Tennis Courts",No,Yes,"Direct Waterfront, Pond, Beach Rights, View",07/09/2023,Central Air,"Hot Air, Hydro Air, Radiant",Natural Gas,,"French Doors, Garden Area, Gutters, Lighting, Patio, Stone Wall, Tennis Court, Terrace, Underground Sprinkler",Bedford,,,
https://smartmls-assets.cdn-connectmls.com/pics/E09061F8260C1766E0531401100A6E4A/HD_1654281906952_170494928_1.JPEG,170494928,229  Umpawaug Rd.,Redding,ACTV,03/22/2024,,6.46,7498,6718,17,6,9/2,"3 Car Garage, Detached Garage",1995,677,None,1389600,Private,8500000,38478,R-2,,Generator,,No,,No,Joel Barlow,Redding,"Golf Course, Health Club, Lake, Park, Private School(s), Public Rec Facilities, Public Transportation, Shopping/Mall",Yes,No,Not Applicable,,Central Air,Hot Air,"Oil, Propane",,"Balcony, Deck, French Doors, Guest House, Lighting, Porch, Stone Wall, Tennis Court, Underground Sprinkler",John Read,"Pool House, In Ground Pool, Spa, Infinity Edge, Heated, Gunite",,
https://smartmls-assets.cdn-connectmls.com/pics/E5494459FC0D3B36E0531401100A18D9/HD_1659486228800_170506742_1.JPEG,170506742,61  Weatherstone,Avon,ACTV,04/03/2024,,1,3602,3602,8,4,3/1,"3 Car Garage, Attached Garage",2024,641,,0,"Private, Paved, Asphalt",1145000,0,R40,,"Programmable Thermostat, Thermopane Windows",160,Yes,Annually,No,Avon,Per Board of Ed,"Golf Course, Medical Facilities, Private School(s), Public Pool, Shopping/Mall, Stables/Riding, Tennis Courts",No,No,Not Applicable,08/24/2023,Central Air,Hot Air,Natural Gas,Thompson,Underground Utilities,Avon,,,
https://smartmls-assets.cdn-connectmls.com/pics/FFD804D29578DCD5E0531401100A7824/HD_1688688916232_170500814_1.JPEG,170500814,"4  Stafford Rd. Rd. , Unit# Lot 4",Simsbury,ACTV,06/21/2022,,3.95,3060,3060,9,5,3/1,"3 Car Garage, Attached Garage",2023,657,None,0,,1300000,0,R-80,,Thermopane Windows,,No,,No,Per Board of Ed,Per Board of Ed,"Golf Course, Health Club, Medical Facilities, Private School(s), Public Rec Facilities, Shopping/Mall, Stables/Riding",No,No,Not Applicable,07/07/2023,Central Air,Hot Air,Propane,,,Per Board of Ed,,,
https://smartmls-assets.cdn-connectmls.com/pics/04DBB9AFC380A8AAE063D501100A4833/HD_1694187773144_170596575_1.JPEG,170596575,28  Hunting Ridge Rd.,Middlebury,ACTV,09/08/2023,,0.92,2466,2466,8,4,2/1,"2 Car Garage, Under House Garage",2023,214,,34700,,779900,1085,R40,,,,No,,No,Per Board of Ed,Per Board of Ed,,No,No,Not Applicable,09/08/2023,Central Air,Hot Air,Propane,Per Board of Ed,Deck,Memorial,,,
https://smartmls-assets.cdn-connectmls.com/pics/DF72F902FB453789E053D501100ACF08/P_1653057198923_170493013_1.JPEG,170493013,10  Sunny Ridge Rd.,Washington,ACTV,02/21/2024,,10,15000,15000,19,7,6/3,"10 Car Garage, Attached Garage",1930,520,,86990,,3495000,1240,R1,,,0,No,,No,Shepaug,Washington,,Yes,No,Pond,10/03/2023,Central Air,"Hot Air, Zoned",Oil,,,Shepaug,,,
https://smartmls-assets.cdn-connectmls.com/pics/1535E17A7A6380E4E0631401100A956C/HD_1712170061301_91ChaffeevilleRdPic1.JPEG,24007858,"91  Chaffeeville Rd. , Unit# TRLR 3",Mansfield,NEW,04/06/2024,,0,924,924,4,2,1/1,"2 Total Spaces, None, Paved, Off Street Parking",1982,3,,30200,,88000,952,RAR90,Bath Grab Bars,,560,Yes,Monthly,No,E. O. Smith,Per Board of Ed,"Library, Park",No,No,Not Applicable,,Central Air,Hot Air,Propane,,"Shed, Porch",,,,
https://smartmls-assets.cdn-connectmls.com/pics/15391769C9B888E8E0631401100A5D8E/HD_1712199359616_IMG_5016_copy.JPEG,24007986,366  Walnut Hill Rd.,Thomaston,NEW,04/05/2024,,0.32,1120,1120,7,3,1/1,None,1952,4,,124250,,269000,4179,RA80A,,,,No,,No,Thomaston,Black Rock,"Library, Park, Public Transportation",No,No,Not Applicable,,Wall Unit,Hot Water,Oil,,"Porch-Enclosed, Porch",,,,
https://smartmls-assets.cdn-connectmls.com/pics/FD9599EC46D0AA6AE053D501100A6B5E/HD_1686230288252_170568794_1.JPEG,170568794,79  Pine Woods Rd.,North Stonington,ACTV,06/08/2023,,113.51,2911,2911,8,3,2/2,"6 Car Garage, Attached Garage, Detached Garage, Barn",1750,305,,313390,"Circular, Paved, Crushed Stone",3250000,9085,R80,,,,No,,No,Wheeler,North Stonington,Stables/Riding,Yes,No,"Brook, Pond",,Window Unit,"Baseboard, Hot Water","Oil, Wood",,"Barn, French Doors, Garden Area, Paddock, Patio, Porch, Stable, Stone Wall, Underground Sprinkler",,"In Ground Pool, Heated, Gunite",,
https://smartmls-assets.cdn-connectmls.com/pics/026F71B571ED0C5DE063D501100A8BD6/HD_1691536076652_170589833_1.JPEG,170589833,25  Hermit Ln.,Westport,ACTV,08/08/2023,,1.59,10304,7054,15,6,5/2,"3 Car Garage, 3 Total Spaces, Attached Garage",2001,245,,1171100,"Private, Asphalt",3199000,21490,AA,,,,No,,No,Per Board of Ed,Per Board of Ed,"Golf Course, Health Club, Library, Park, Playground/Tot Lot, Tennis Courts",No,No,Not Applicable,08/08/2023,Central Air,Hot Air,Oil,,"Awnings, Balcony, Covered Deck, French Doors, Grill, Patio",,,,
https://smartmls-assets.cdn-connectmls.com/pics/011C88E17435F525E0631401100A9E37/HD_1690123368325_170585124_1.JPEG,170585124,"378  Cox Rd. , Unit# 6",Portland,ACTV,07/23/2023,,1.03,2500,2500,9,4,2/1,"2 Car Garage, Attached Garage",2024,260,,0,Crushed Stone,749900,0,R-2,,"Extra Insulation, Programmable Thermostat, Ridge Vents, Thermopane Windows",,No,,No,Per Board of Ed,Per Board of Ed,"Golf Course, Health Club, Lake, Library, Medical Facilities, Park, Shopping/Mall",No,No,Not Applicable,,Central Air,"Hot Air, Zoned",Propane,Per Board of Ed,"Deck, Gutters, Underground Utilities",Per Board of Ed,,,
https://smartmls-assets.cdn-connectmls.com/pics/FDA9E53214CBF9EFE0531401100A5CA2/HD_1686312495999_170576198_1.JPEG,170576198,96  Pratt Rd.,Clinton,ACTV,06/09/2023,,0.25,1448,1448,6,1,1/0,"0 Car Garage, Driveway, Off Street Parking",1946,304,None,174179,Asphalt,259900,5196,R-20,,,,No,,No,Morgan,Per Board of Ed,"Golf Course, Health Club, Library, Shopping/Mall",No,Yes,"River, Water Community, View",10/05/2023,None,None,Oil,,,,,,
https://smartmls-assets.cdn-connectmls.com/pics/0F1B96CBA5F40B7DE0631401100ACBB2/HD_1705506481870_170562166_1.JPEG,170562166,494  Hill Farm Rd.,Fairfield,ACTV,08/25/2023,,2.2,4150,4150,10,5,4/2,"3 Car Garage, Detached Garage",1904,339,,932120,"Private, Paved",2795000,25643,AAA,,,,No,,No,Fairfield Ludlowe,Dwight,,Yes,No,"Water Community, Beach Rights",09/23/2023,Central Air,Other,"Oil, Propane",,"Barn, French Doors, Garden Area, Hot Tub, Paddock, Patio, Stable",Roger Ludlowe,"Pool House, In Ground Pool",,
https://smartmls-assets.cdn-connectmls.com/pics/FDC89035A6C01142E0531401100A4FE1/HD_1686424712727_170576092_1.JPEG,170576092,14A  Meadowcrest Dr. N.,Goshen,ACTV,06/10/2023,,4.7,2892,2892,7,3,2/1,"2 Car Garage, Attached Garage",2023,303,,117210,Paved,1256852,1351,R,,,,No,,No,Per Board of Ed,Per Board of Ed,"Golf Course, Health Club, Lake, Medical Facilities, Park, Private School(s), Shopping/Mall, Stables/Riding",No,No,Not Applicable,,Central Air,Hydro Air,Propane,,"Deck, Patio",,,,
https://smartmls-assets.cdn-connectmls.com/pics/FC0B3A8602261892E0531401100A458C/HD_1684502897510_170570700_1.JPEG,170570700,478  West Rd.,New Canaan,ACTV,05/19/2023,,2.09,9700,7000,18,6,7/2,"3 Car Garage, 10 Total Spaces, Attached Garage, Paved, Driveway",2017,325,,3596670,"Private, Paved, Crushed Stone",6895000,68121,2AC,,"Extra Insulation, Generator, Programmable Thermostat, Thermopane Windows",,No,,No,New Canaan,West,"Golf Course, Library, Medical Facilities, Park, Private School(s), Public Pool, Public Rec Facilities, Shopping/Mall",Yes,No,Not Applicable,08/27/2023,"Central Air, Zoned","Hot Air, Radiant, Zoned",Propane,,"Awnings, French Doors, Garden Area, Gutters, Lighting, Patio, Porch, Stone Wall, Underground Sprinkler",Saxe Middle,"In Ground Pool, Spa, Heated, Gunite",,
https://smartmls-assets.cdn-connectmls.com/pics/FFEA9CA99D7F2995E0531401100ADA42/HD_1688761214216_170577656_1.JPEG,170577656,62  Summersweet Ln.,New Canaan,ACTV,07/07/2023,,4.77,16126,11211,36,6,7/2,"4 Car Garage, Attached Garage",2004,276,,3506230,,6195000,66408,4AC,,"Generator, Programmable Thermostat",1000,Yes,Annually,No,New Canaan,West,"Golf Course, Health Club, Lake, Library, Private School(s), Shopping/Mall, Stables/Riding, Tennis Courts",No,No,Not Applicable,02/09/2024,Central Air,Hot Water,Oil,,"French Doors, Garden Area, Lighting, Terrace",Saxe Middle,,,
https://smartmls-assets.cdn-connectmls.com/pics/FD15F94B18FFFFC2E0531401100AEE93/HD_1685648343983_170574313_1.JPEG,170574313,7  Oakengate Rd.,Wolcott,ACTV,03/29/2024,,0.72,2600,2600,8,4,2/1,"2 Car Garage, Attached Garage",2023,312,,74610,Crushed Stone,629900,2378,R-40,,Thermopane Windows,,No,,No,Wolcott,Per Board of Ed,Lake,No,No,"View, Walk to Water",09/12/2023,Central Air,Hot Air,Propane,,Deck,Tyrrell,,,
https://smartmls-assets.cdn-connectmls.com/pics/0C6824D4D4D689ACE063D501100AB87F/P_1702509757408_170577499_1.JPEG,170577499,7579  Main St.,Stratford,ACTV,12/17/2023,,0.62,2574,1287,7,4,2/0,"1 Car Garage, Driveway, Paved",1939,296,,51240,Private,419900,5208,RS-3,,"Fireplace Insert, Programmable Thermostat",,No,,No,Bunnell,Chapel Street,"Golf Course, Health Club, Park, Public Transportation, Walk to Bus Lines",No,No,Not Applicable,01/08/2024,Window Unit,Hot Water,Propane,Per Board of Ed,,Flood,,,
https://smartmls-assets.cdn-connectmls.com/pics/12741215338775F6E0631401100A8688/HD_1709141760107_02_1a_copy.JPEG,170575054,7  Hunting Ridge Rd.,Middlebury,ACTV,06/05/2023,,0.92,2700,2700,8,4,2/1,"2 Car Garage, Attached Garage",2023,308,,34700,,774900,1085,R40,,,,No,,No,Per Board of Ed,Per Board of Ed,,No,No,Not Applicable,11/14/2023,Central Air,Hot Air,Propane,Per Board of Ed,Deck,Memorial,,,
https://smartmls-assets.cdn-connectmls.com/pics/00B7DA137C5CEB17E0631401100A14B3/HD_1689651353883_170585087_1.JPEG,170585087,18  Cedar Ln.,New Hartford,ACTV,07/17/2023,,9.05,3670,3670,9,3,2/1,"0 Car Garage, Driveway",1730,268,,482370,Private,1200000,15470,R2,Ramps,Generator Ready,,No,,No,Per Board of Ed,Per Board of Ed,,No,No,Not Applicable,,None,"Hot Water, Radiant",Propane,,"Barn, French Doors, Porch-Heated, Stone Wall, Terrace",,,,
https://smartmls-assets.cdn-connectmls.com/pics/0FAA51B21DBC12CAE0631401100A104D/HD_1706110203400_170589254_1.JPEG,170589254,167  Church Hill Rd.,Washington,ACTV,08/04/2023,,25.68,3968,3968,11,4,3/1,"3 Car Garage, Detached Garage",1984,249,,1027820,,1995000,14646,R-1,,,,No,,No,Regional District 12,Washington,"Golf Course, Lake, Library, Medical Facilities, Private School(s), Shopping/Mall, Stables/Riding, Tennis Courts",Yes,Yes,"Direct Waterfront, Pond",01/24/2024,Central Air,Zoned,Oil,,"Deck, French Doors, Garden Area, Lighting, Porch-Enclosed, Shed, Stone Wall, Underground Utilities",Regional District 12,In Ground Pool,,
https://smartmls-assets.cdn-connectmls.com/pics/025D1CF77E142027E063D501100A63A7/HD_1691502710072_170589498_1.JPEG,170589498,1193  Boulevard,West Hartford,ACTV,03/03/2024,,0.18,1528,1528,6,3,1/1,"0 Car Garage, Driveway, Off Street Parking",1953,244,,184600,Private,399900,7554,RM-3R,,,,No,,No,Hall,Whiting Lane,,No,No,Not Applicable,09/26/2023,None,"Baseboard, Hot Water, Radiator",Oil,,,Per Board of Ed,,,
https://smartmls-assets.cdn-connectmls.com/pics/002504F9379301FDE0631401100A44DB/HD_1689012130475_170583407_1.JPEG,170583407,169  Scott Hill Rd.,Salem,ACTV,07/10/2023,,5,2200,2200,11,3,2/1,"2 Car Garage, Attached Garage",2024,273,,51100,"Private, Crushed Stone",699999,1472,RU-A,,,,No,,No,East Lyme,Salem,,No,No,Not Applicable,,Central Air,Gas on Gas,Natural Gas,,Deck,,,,
https://smartmls-assets.cdn-connectmls.com/pics/0C6824D4D4D689ACE063D501100AB87F/HD_1702490382996_170569407_1.JPEG,170569407,6  Spear Cir.,Woodbridge,ACTV,05/12/2023,,1.74,4350,4350,9,5,4/1,"3 Car Garage, Attached Garage",2024,332,,149170,,1750000,6529,A,,,,No,,No,Amity Regional,Per Board of Ed,,No,No,Not Applicable,,Central Air,Hot Air,Propane,,,,,,
https://smartmls-assets.cdn-connectmls.com/pics/104327EBC4FC2872E0631401100A3445/HD_1706737103230_170571969_1.JPEG,170571969,21  Forest Farm Dr.,Roxbury,ACTV,03/08/2024,,10.11,3911,3911,9,4,2/1,"2 Car Garage, Attached Garage, Driveway, Off Street Parking",2003,321,None,615860,Private,1099999,7760,C,,"Fireplace Insert, Thermopane Windows",200,Yes,Monthly,No,Regional District 12,Booth Free,"Golf Course, Health Club, Lake, Medical Facilities, Park, Private School(s), Stables/Riding",No,No,Not Applicable,03/08/2024,"Ceiling Fans, Central Air","Hydro Air, Zoned",Oil,Regional District 12,"Balcony, Breezeway, Covered Deck, Garden Area, Gutters, Lighting, Porch, Shed",Regional District 12,,,
https://smartmls-assets.cdn-connectmls.com/pics/011557B8AD4A1219E0631401100A39DC/HD_1690045201015_170583624_1.JPEG,170583624,0 #2  Line St.,Manchester,ACTV,07/22/2023,,0.6,2010,2010,11,3,2/1,"2 Car Garage, Attached Garage",2023,261,,0,Asphalt,599900,0,NA,,"Humidistat, Programmable Thermostat, Thermopane Windows",,No,,No,Manchester,Per Board of Ed,,No,No,Not Applicable,12/13/2023,Central Air,Hot Air,Propane,,,,,,
https://smartmls-assets.cdn-connectmls.com/pics/FB813CD489035E26E0531401100ACEBC/HD_1683913833476_170569030_1.JPEG,170569030,713  Bucks Hill Rd.,Waterbury,ACTV,05/10/2023,,3.9,1215,1215,6,2,1/0,"2 Car Garage, Attached Garage",1960,334,,164850,Asphalt,750000,8933,RS-12,,,,No,,No,Wilby,Bucks Hill,,No,No,Not Applicable,,None,Baseboard,Electric,Per Board of Ed,Deck,North End,,,
https://smartmls-assets.cdn-connectmls.com/pics/FB7EEDD341E82F70E0531401100A246C/HD_1683898891011_170569579_1.JPEG,170569579,856  New Haven Rd.,Naugatuck,ACTV,05/12/2023,,1.53,1074,1074,5,3,1/0,"2 Car Garage, Detached Garage",1917,333,,116830,,425000,5228,R8,,,,No,,No,Naugatuck,Per Board of Ed,,No,No,Not Applicable,07/24/2023,None,Hot Air,Gas In Street,,,,,,
https://smartmls-assets.cdn-connectmls.com/pics/FB5B83B658561F77E053D501100A12FB/HD_1683742683188_170568844_1.JPEG,170568844,15  Evans Ln.,Essex,ACTV,05/20/2023,,3.3,6721,6721,13,7,5/2,"0 Car Garage, Barn",1857,324,,1173800,"Private, Paved, Crushed Stone",3590000,26516,Zoning,,Generator,,No,,No,Per Board of Ed,Per Board of Ed,Bocci Court,Yes,No,View,05/10/2023,"Ceiling Fans, Central Air, Zoned","Hot Air, Zoned",Propane,,"Balcony, Barn, Cabana, Grill, Hot Tub, Porch, Shed, Stone Wall, Underground Sprinkler",,"Pool House, In Ground Pool, Spa, Heated, Salt Water, Safety Fence, Gunite",,
https://smartmls-assets.cdn-connectmls.com/pics/1535E17A7A6380E4E0631401100A956C/HD_1712168667573_885_Spindle_Hill_Rd_Wolcott.JPEG,24007928,885  Spindle Hill Rd.,Wolcott,NEW,04/03/2024,,0.92,1008,1008,5,3,1/0,"0 Car Garage, None",1952,6,,141070,,265000,4496,R-50,,"Generator, Ridge Vents, Storm Doors, Storm Windows, Thermopane Windows",,No,,No,Wolcott,Per Board of Ed,"Basketball Court, Golf Course, Library, Park",No,No,Not Applicable,,Central Air,Radiator,Oil,,Shed,Tyrrell,,,
https://smartmls-assets.cdn-connectmls.com/pics/1040B70F47057110E063D501100AE8AB/HD_1706716435394_170574902_1.JPEG,170574902,3  Hunting Ridge Rd.,Middlebury,ACTV,06/05/2023,,1.31,1700,1700,7,3,2/0,"2 Car Garage, Attached Garage",2023,308,,36600,,674900,1144,R40,,,,No,,No,Per Board of Ed,Per Board of Ed,,No,No,Not Applicable,11/09/2023,Central Air,Hot Air,Propane,Per Board of Ed,Deck,Memorial,,,
https://smartmls-assets.cdn-connectmls.com/pics/120BABFB2EB32B0FE0631401100A0455/HD_1708707903537_170582276_1.JPEG,170582276,959  Quaddick Town Farm Rd.,Thompson,ACTV,03/22/2024,,5.65,4297,2818,8,5,3/1,"2 Car Garage, Attached Garage",2019,277,,375900,,799900,9773,RA80,"Hallways 36+ Inches Wide, Lever Door Handles, Lever Faucets, Low Cabinetry, Raised Toilet",,,No,,No,Per Board of Ed,Per Board of Ed,"Golf Course, Lake, Private School(s)",No,No,,02/06/2024,"Ceiling Fans, Central Air","Hydro Air, Zoned",Propane,,"Underground Utilities, Porch, Wrap Around Deck, Gutters, Lighting, Stone Wall, French Doors, Patio",,,,
https://smartmls-assets.cdn-connectmls.com/pics/0075406099184968E0631401100A0D5A/HD_1689356709761_170584525_1.JPEG,170584525,44  Great Hill Rd.,Ridgefield,ACTV,07/14/2023,,2,2800,2800,9,4,3/1,"2 Car Garage, Attached Garage",2023,269,,999999,Paved,1525000,999999,Res.,,,,No,,No,Ridgefield,Barlow Mountain,"Health Club, Park, Public Rec Facilities",No,No,Not Applicable,,"Central Air, Zoned","Hot Air, Zoned",Propane,,Deck,Scotts Ridge,,,
https://smartmls-assets.cdn-connectmls.com/pics/0231644D937CE727E063D501100A4647/HD_1691329857060_170577077_1.JPEG,170577077,36  Secret Lake Rd.,Canton,ACTV,06/13/2023,,3.7,1638,1638,6,3,1/1,"2 Car Garage, Detached Garage",1930,300,,141060,,619900,4989,R-SL,,,400,Yes,Annually,No,Canton,Per Board of Ed,"Lake, Public Transportation, Shopping/Mall",No,No,"Lake, Water Community, Association Required",02/23/2024,Wall Unit,Baseboard,Propane,,,,,,
https://smartmls-assets.cdn-connectmls.com/pics/03FFA541A5A499F3E063D501100A3085/HD_1693250792730_170588164_1.JPEG,170588164,62  Railroad St.,Canaan,ACTV,08/05/2023,,0.28,2463,2463,11,3,2/1,"0 Car Garage, Driveway, Off Street Parking",1874,247,,259200,"Private, Crushed Stone",675000,5443,A20,"Hallways 36+ Inches Wide, Lever Door Handles, Lever Faucets","Programmable Thermostat, Thermopane Windows",,No,,No,Housatonic,Lee H. Kellogg,"Basketball Court, Golf Course, Library, Medical Facilities, Playground/Tot Lot, Private School(s), Public Rec Facilities, Tennis Courts",No,No,Not Applicable,11/29/2023,Window Unit,"Baseboard, Hot Water, Wood/Coal Stove, Zoned","Oil, Wood",,"Deck, Gutters, Porch",,,,
